Label	V1	V2	Language_ID	level	Family_ID	Name	Macroarea	americas
S Africa	-0.16815449187515208	-0.3789470063971659	xegw1238	language	tuuu1241	//Xegwi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	xhos1239	language	atla1278	Xhosa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	xiri1242	language	khoe1240	Xiri	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	xooo1239	language	tuuu1241	West !Xoon	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yaak1241	language	afro1255	Yaaku	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yaka1269	language	atla1278	Yaka-Pelende-Lonzo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yaka1272	language	atla1278	Yaka (Central African Republic)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yaka1274	language	atla1278	Yaka (Congo)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yako1252	language	atla1278	Yakoma	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yamb1255	language	atla1278	Yambe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yamo1246	language	book1242	Yamongeri	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yang1289	language	atla1278	Yango	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yang1292	language	book1242	Yangho	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yans1239	language	atla1278	Yansi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yaoo1241	language	atla1278	Yao	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yaum1238	language	book1242	Yauma	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yela1238	language	atla1278	Yela-Kela	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yeyi1239	language	atla1278	Yeyi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	yomb1244	language	atla1278	Yombe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zamb1239	language	sign1238	Zambian Sign Language	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zamb1245	language	atla1278	Zamba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zana1238	language	atla1278	Zanaki	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zand1248	language	atla1278	Zande	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zara1247	language	atla1278	Zaramo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zemb1238	language	atla1278	Zemba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zigu1242	dialect	atla1278	Zigula	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zigu1244	language	atla1278	Zigula-Mushungulu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zimb1247	language	sign1238	Zimbabwe Sign Language	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zimb1251	language	atla1278	Zimba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zinz1238	language	atla1278	Zinza	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zula1235	language	atla1278	Zula	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	zulu1248	language	atla1278	Zulu	Africa	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aben1249	language	aust1307	Abenlen Ayta	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	abui1241	language	timo1261	Abui	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	adab1235	language	book1242	Adabe	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	adan1251	language	timo1261	Adang	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	adas1235	language	aust1307	Adasen	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	adon1237	language	aust1307	Adonara	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	agta1234	language	aust1307	Agta-Pahanan	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	agus1235	language	aust1307	Agusan Manobo	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	agut1237	language	aust1307	Agutaynen	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ahin1234	language	aust1307	Ahin-Kayapa Kalanguya	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ajie1238	language	aust1307	Ajië	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	akei1237	language	aust1307	Akei	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	akla1240	language	aust1307	Aklanon	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	akla1241	dialect	aust1307	Kailibo Aklanon	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	alab1246	language	aust1307	Alabat Island Agta	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	alan1249	language	aust1307	Alangan	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	alba1269	language	aust1307	Inland-Buhi-Daraga Bikol	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	alor1247	language	aust1307	Alorese	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	alun1238	language	aust1307	Alune	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	amah1245	language	aust1307	Amahai	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	amar1273	language	aust1307	Amarasi	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	amba1266	language	aust1307	Amba (Solomon Islands)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	amba1267	language	aust1307	Ambala Ayta	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ambe1248	language	aust1307	Ambelau	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ambl1237	language	aust1307	Amblong	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ambo1250	language	aust1307	Ambonese Malay	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	amga1235	language	aust1307	Amganad Ifugao	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	amis1246	language	aust1307	Amis	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	anak1240	language	aust1307	Anakalangu	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	andi1257	language	aust1307	Andio	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	anei1239	language	aust1307	Aneityum	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	anut1237	language	aust1307	Anuta	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aore1237	language	aust1307	Aore	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	apma1240	language	aust1307	Apma	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aput1237	language	aust1307	Aputai	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	arak1252	language	aust1307	Araki	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aral1243	language	aust1307	Aralle-Tabulahan	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	area1240	language	aust1307	'Are'are	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	arha1237	language	aust1307	Arhâ	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	arho1237	language	aust1307	Arhö	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aros1241	language	aust1307	Arosi	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	arta1239	language	aust1307	Arta	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	asil1242	language	aust1307	Asilulu	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	asko1238	language	nort2933	Askopan	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	asum1237	language	aust1307	Asumboa	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ataa1240	language	aust1307	Ata	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	atam1240	language	aust1307	Ata Manobo	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	atay1247	language	aust1307	Atayal	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	atii1237	language	aust1307	Ati	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aulu1238	language	aust1307	Aulua	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	aust1304	language	aust1307	Austral	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	avok1244	language	aust1307	Avok	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	axam1237	language	aust1307	Axamb	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	ayiw1239	language	aust1307	Äiwoo	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baba1268	language	aust1307	Babatana	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	babu1240	language	aust1307	Babuza	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	babu1242	dialect	aust1307	Babuyan	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baca1243	language	aust1307	Bacanese Malay	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bada1261	language	aust1307	Bada (Indonesia)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baeg1237	language	aust1307	Baeggu	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bael1237	language	aust1307	Baelelea	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baet1237	language	aust1307	Baetora	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baho1237	language	aust1307	Bahonsuai	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baik1238	language	aust1307	Baikeno	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baki1244	language	aust1307	Baki	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bala1310	language	aust1307	Balangao	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bala1311	language	aust1307	Balangingi	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bala1314	language	aust1307	Balaesang	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bala1315	language	aust1307	Balantak	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bala1316	language	aust1307	Balade	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bamb1270	language	aust1307	Bambam	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bana1288	language	aust1307	Banao Itneg	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	band1353	language	aust1307	Banda Malay	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	band1355	language	aust1307	Banda (Indonesia)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bang1368	language	aust1307	Banggai	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bann1247	language	aust1307	Bannoni	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bant1286	language	aust1307	Bantik	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bant1288	language	aust1307	Bantoanon	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bant1293	language	aust1307	Bantayanon	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bara1367	language	aust1307	Barakai	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bara1371	language	aust1307	Baras	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	basa1287	language	aust1307	Basay	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bata1297	language	aust1307	Bataan Ayta	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bata1298	language	aust1307	Batad Ifugao	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bata1301	language	aust1307	Batak	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bati1253	language	aust1307	Bati (Indonesia)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	batu1258	language	aust1307	Batuley	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	batu1260	language	aust1307	Batui	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	baur1252	language	aust1307	Bauro	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bayb1234	language	aust1307	Baybayanon	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	beng1287	language	aust1307	Benggoi	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bent1237	language	aust1307	Bentong	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	beso1237	language	aust1307	Besoa	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bier1244	language	aust1307	Bierebo	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bier1246	language	aust1307	Bieria	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	biga1238	language	aust1307	Biga	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bign1238	language	aust1307	Big Nambas	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bilb1242	language	aust1307	Bilba	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bilu1245	language	Isolate	Bilua	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bima1247	language	aust1307	Bima	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bino1237	language	aust1307	Binongan Itneg	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bint1245	language	aust1307	Bintauna	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	binu1244	language	aust1307	Talaandig-Binukid	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bira1254	language	aust1307	Birao	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bisl1239	language	indo1319	Bislama	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	blab1237	language	aust1307	Blablanga	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	blag1240	language	timo1261	Blagar	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	boan1242	language	aust1307	Boano (Maluku)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	boan1243	language	aust1307	Boano (Sulawesi)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bobo1254	language	aust1307	Bobot	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bobo1255	language	aust1307	Bobongko	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bola1252	language	aust1307	Bolango	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	boli1256	language	aust1307	Bolinao	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bone1254	language	aust1307	Bonerate	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bont1247	family	aust1307	Bontok	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	boto1242	language	aust1307	Botolan Sambal	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	broo1239	language	aust1307	Brooke's Point Palawano	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	budo1241	language	aust1307	Budong-Budong	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bugh1239	language	aust1307	Bughotu	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bugi1244	language	aust1307	Buginese	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	buhi1243	dialect	aust1307	Buhi	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	buhi1245	language	aust1307	Buhid	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	buli1255	language	aust1307	Buli (Indonesia)	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	buna1278	language	timo1261	Bunak	Papunesia	not americas
Oceania	-0.43401957414065645	-0.2479560864462286	bung1269	language	aust1307	Bungku	Papunesia	not americas
